customer_unique_id,frequency,recency,monetary,recency_score,monetary_score,frequency_score,RFM_score
9d5962629a89cdaa663b1fb7de1810a6,1,223,45.99,3,2,1,312
9d5a965adb4373036f892cd149e37395,1,118,799.99,4,5,1,415
9d5bd387403328e28f64f1171744f8f2,1,88,97.5,5,3,1,513
9d5e4e0b8d8a62ad31df73c7b1d8e8c4,1,193,104.0,3,3,1,313
9d5e7724b29739c763ee8a7e52689ffe,1,284,138.0,2,4,1,214
9d602fe024975c6871491db380cb84fb,1,193,20.3,3,1,1,311
9d605e775d4d5e73e7b4177ec85effc5,1,77,550.0,5,5,1,515
9d60f83faacbed3ce6dd381085968e4c,1,173,148.0,4,4,1,414
9d6142691a211c9370c797f9349cc640,1,270,48.9,2,2,1,212
9d6200fb1e5ae954cd7d62fa612bfe9b,1,74,195.9,5,5,1,515
9d6202ac13e1f4cf972d397391314ad2,1,187,131.99,3,4,1,314
9d63b836c63ed4ceaace112a3ec78f07,1,55,49.5,5,2,1,512
9d643801fa7354800e7b9f8ff8f7f43d,1,212,122.99,3,4,1,314
9d64ff550414d35764c482f4af05fa97,1,296,23.99,2,1,1,211
9d65712bdf6ca12c01739542bf14b530,1,182,259.99,3,5,1,315
9d65f3c099ba6a3e697574f83d74e116,1,121,19.69,4,1,1,411
9d68d3a0a28583b68e7d8e6a07adaf31,1,295,49.9,2,2,1,212
9d6a51cb5e4a50c72e41b1f15241e983,1,253,89.8,2,3,1,213
9d6b6fe30f2c4bb2506c315c391d8a0b,1,237,69.9,2,2,1,212
9d6bc03565c201dc6de83fa4af243f37,1,234,56.699999999999996,3,2,1,312
9d6d99c033af3a65900fe1e18b78dd84,1,332,38.25,1,1,1,111
9d6db5d0cd11901fcd82ac760a6e1d7e,1,113,139.0,5,4,1,514
9d70ea3ebe5c4a618a2cc65ea1336492,1,173,40.99,4,2,1,412
9d730871939ca4de00608749fdb43051,1,272,78.0,2,3,1,213
9d73089e629be81dfe8d09d929649d75,1,359,99.0,1,3,1,113
9d73d8f25f88429a758525f465ca627d,1,158,330.99,4,5,1,415
9d73de168a875e7b337f3d8bda8e7d7e,1,60,133.8,5,4,1,514
9d74adedec2d8b3f568c85f97e0563c5,1,344,249.9,1,5,1,115
9d754b13742765ad035529754035fa71,1,274,24.9,2,1,1,211
9d75e3b65b801c580e8c015e175384b9,1,228,228.0,3,5,1,315
9d76aaca6dc4b936615ca296c7287a68,1,74,74.0,5,3,1,513
9d76b296f0e28b469bdbf08b32aaed94,1,205,53.9,3,2,1,312
9d776cc4281d18b0934823fe051cf93b,1,209,99.9,3,3,1,313
9d776f2c548a0cca46a0d0e58b815510,1,286,160.55,2,4,1,214
9d7a7819f035595c50c85e4ec22308d0,1,349,199.8,1,5,1,115
9d7aa3978318d58d61d24b797b5c5181,1,320,79.0,1,3,1,113
9d7b7634f5b8ca6256a702c210021d28,1,79,40.0,5,2,1,512
9d7dd3da22e28d7941a5c82bc3ce25bd,1,213,105.0,3,3,1,313
9d7e085be25b92be856cbb6524786cb8,1,315,23.8,1,1,1,111
9d7fc38b946974fdabeeab8cda8098c3,1,134,88.6,4,3,1,413
9d81de3675b1ec4046623404d280f462,1,306,122.9,1,4,1,114
9d82535b1ac9d3ec6acfdbdcc3a058a8,1,152,230.0,4,5,1,415
9d841a91b5b7d1451157dbc8cd94ae8e,1,201,95.89,3,3,1,313
9d84f7829432501761b1b1d43356bb7a,1,178,65.0,3,2,1,312
9d84f87261e1d07ded1efa766050ac4a,1,278,210.0,2,5,1,215
9d854d99750fbcf05b82a4c0adbe8703,1,152,18.49,4,1,1,411
9d85c39a38a86ed13978803d7560c612,1,327,109.0,1,3,1,113
9d85edc1fc68851c4500fa4a8bec379f,1,277,56.99,2,2,1,212
9d85f9ce22312bcc36d6d8634ecc1e9b,1,328,199.98,1,5,1,115
9d863a65fe6121e594e8ecb619766de4,1,63,220.0,5,5,1,515
9d86765b27e4fb144f37b59892e8d550,1,306,239.9,1,5,1,115
9d86d7101600d743968f3ec5a17d577c,1,139,289.0,4,5,1,415
9d88711d0c900cf7f19be273c27a4368,1,198,74.9,3,3,1,313
9d88bce9ca826ebe1fd91212f8eab138,1,121,246.0,4,5,1,415
9d89db9d24b9afb804924b560252ce71,1,314,150.0,1,4,1,114
9d8a3a20b4a2ef45fe997f89a7bcd5fd,1,255,179.49,2,4,1,214
9d8a7120b6caaa362e8fd0232d78f6cd,1,185,179.0,3,4,1,314
9d8bef8962c5fd8e8ee991876442ca67,1,90,32.0,5,1,1,511
9d8c8f24aabdf94cb1d00a94ebac5172,1,196,109.9,3,3,1,313
9d8d6c0bbaaff906a6aa2a8f184b2834,1,168,64.99,4,2,1,412
9d8db59b355ae2df527ee6ed8821b6f1,1,210,29.9,3,1,1,311
9d8dc25430137a5ab65ced93af039e14,1,79,45.0,5,2,1,512
9d8df7449e1d21fe9a849673a8648b83,1,177,7.79,3,1,1,311
9d8f733fc90d46cc6aaf3252cfcb1545,1,248,65.99,2,2,1,212
9d91708dc08dfd1ca50eef5698276fce,1,235,95.0,3,3,1,313
9d92c9e7325cbadab39042d4a60c7d9d,1,201,69.9,3,2,1,312
9d957f062ef766f8ce47da8a47b19caf,1,263,339.0,2,5,1,215
9d95d5b59bb358271f0999a86f02c074,1,162,319.20000000000005,4,5,1,415
9d967bd9d9c0e86d41b4342e1aea122b,1,147,69.9,4,2,1,412
9d96ad6d5b8b75dd83e9bd2da641e9a0,1,345,46.9,1,2,1,112
9d9b2bcb6155c920fa1c3f132f2755f5,1,238,69.9,2,2,1,212
9d9b80aa47b4045db6932eed0eefd59d,1,176,155.13,4,4,1,414
9d9c9d27d1111acc33f99a9c08aeddaf,1,177,139.0,3,4,1,314
9d9ce1302141df34cd7b6b7b9978b364,1,352,115.0,1,4,1,114
9d9e66e0aa0c3e3679f222b49308ef46,1,137,23.9,4,1,1,411
9d9ea475a4ea4e23c07db21a0539342d,1,185,110.0,3,4,1,314
9d9eb11f6090ecec7860e9ddfc22dc10,1,73,59.97,5,2,1,512
9d9f968db809578eaf7cc79ecefa65be,1,211,70.0,3,3,1,313
9da043059cc616d830f3e678aa47495c,1,189,84.9,3,3,1,313
9da098e9a3edd7f640205f03a340a821,1,148,149.99,4,4,1,414
9da141f9addcf3734a01b6cbca7ee3d0,1,280,58.9,2,2,1,212
9da2133beff1d92067f766a45eb64207,1,337,220.89,1,5,1,115
9da310329f550c94c340b749297d4fef,1,296,137.8,2,4,1,214
9da3ccbd6540492af8ef9f1e756a689c,1,293,49.9,2,2,1,212
9da542f9ea16dca78240872237625d45,1,167,139.99,4,4,1,414
9da935f0be40e2ceb003fe01731fac57,1,259,99.8,2,3,1,213
9da9fdedc4814415367b1caf679f8625,1,247,169.8,2,4,1,214
9daacbb22d197dc535387716ee6424f4,1,82,190.0,5,5,1,515
9dab217089224ad75d6f756a5b253930,1,225,46.0,3,2,1,312
9dab87a8390e01d9afeec9b019d02b65,1,233,185.94,3,5,1,315
9dadacd7fb4881df925f803d4f05de92,1,327,29.99,1,1,1,111
9daea9b7c0b2762d124f937f36c2de54,1,333,29.9,1,1,1,111
9daf56a98a44009bba4f7f2a64ba849f,1,73,69.5,5,2,1,512
9db0703d6dd2cc17ddfa3b1d509a9464,1,156,166.0,4,4,1,414
9db07d9df74e56026773967803ad0c54,1,87,188.7,5,5,1,515
9db0dce3e2255eed3e1bcc463621eb84,1,267,65.9,2,2,1,212
9db1efe7f18219fb291bbd05354d5ccc,1,235,29.0,3,1,1,311
9db254a87951220e74c58549749cf128,1,55,2160.0,5,5,1,515
9db3d2eedefa53d6ad2e79cf069ae021,1,276,99.89,2,3,1,213
9db4336dc253a0e69dc1497133f5fd4a,1,212,91.2,3,3,1,313
9db4ddcbde20d5e3cda6e016bdcc762f,1,97,76.05,5,3,1,513
9db51925992833f0528f9dd55a77f204,1,142,173.0,4,4,1,414
9db736f5dfadeaaffc980162da2c3a3e,1,166,10.0,4,1,1,411
9db8efc345bb3ff630987b7832217621,1,318,569.7,1,5,1,115
9dbb05f5577e862337b93feb8f358839,1,57,66.99,5,2,1,512
9dbd38bc9e0624b597a5b378847c4429,1,265,149.9,2,4,1,214
9dbdb1a0d0f8d0826e4f68ace523b980,1,313,57.4,1,2,1,112
9dbe75b8fae867304de2035d63f6f62f,1,76,179.7,5,5,1,515
9dbe78aa2dd8b7f5247ceb88038f1292,1,79,149.98,5,4,1,514
9dbf644f502b6cfc35b22ceea01af302,1,136,24.99,4,1,1,411
9dbf8077457b9fd79a22b7d882e4b98c,1,311,19.9,1,1,1,111
9dc01ea357d3146668dc5167ffacb880,1,70,79.8,5,3,1,513
9dc32085c4249c00f3b3965122395018,1,249,298.0,2,5,1,215
9dc4691698a7fd81f292f289b5181120,1,360,79.0,1,3,1,113
9dc5c5fc0d7bc5c1499d9e36d7916c4b,1,91,27.9,5,1,1,511
9dc80712fe7b594cb2022882737397c2,1,99,189.0,5,5,1,515
9dc82b20aae45952a6d291f9b6b6803f,1,287,18.9,2,1,1,211
9dc8677aad8c73d78a4193d99d056e72,1,241,89.99,2,3,1,213
9dc8eb1c074074a8bbb0f812d00d9875,1,190,65.9,3,2,1,312
9dcab95207547d24008d01cfc8e96664,1,343,30.21,1,1,1,111
9dcc15e122dbc973e6114e323ded3c76,1,217,499.8,3,5,1,315
9dcc1f5a9a8efb985ad3649fa4e3747c,1,138,500.0,4,5,1,415
9dcd4e3d159ef86072afb542f17d5641,1,321,32.9,1,1,1,111
9dce0295c54f623a23e39f89a6902387,1,294,9.8,2,1,1,211
9dce39da02d5d7b47a6ebb7777f96d55,1,332,145.0,1,4,1,114
9dce7716537cc16887de3a7b3d3357c6,1,304,124.99,1,4,1,114
9dd10d285fcd99dcd56a053b94730014,1,292,75.0,2,3,1,213
9dd1a6ccc8266ee2038d259c3e717b65,1,59,68.69999999999999,5,2,1,512
9dd1f1334f5687ab0e9196d943c5f81d,1,252,120.0,2,4,1,214
9dd352b7f3fe1da7a0fe9011fec2efcb,1,330,39.98,1,2,1,112
9dd4042c3044677111fd7421578a8e95,1,245,108.0,2,3,1,213
9dd4ac66fe332a8f7f2164cdddbb84a3,1,281,199.9,2,5,1,215
9dd4d52032202084a2937f867ece4dba,1,256,84.9,2,3,1,213
9dd5a83b5fe0dd7d54db6ae9012d5303,1,185,47.99,3,2,1,312
9dd70fcf60198251fad7fe202cc222c7,1,67,32.99,5,1,1,511
9dd72402ded5710a71a292483c61f849,1,79,66.3,5,2,1,512
9dd75317d7f57fe6dc56de3e797534a8,1,176,159.49,4,4,1,414
9dd770c44760f1decde89a1bd95db0fe,1,309,135.0,1,4,1,114
9dd892e57b2b367c20c624a8c44b77e5,1,167,199.0,4,5,1,415
9ddb3f1e6481460171705733203a09a5,1,253,119.9,2,4,1,214
9ddb70ae8666b8ec147325f5b3be829b,1,220,179.9,3,5,1,315
9ddb8d6d1c39e9a65b77e3c1b89752dc,1,261,35.99,2,1,1,211
9ddc4fab5c2a09240c340b84c472d044,1,237,134.9,2,4,1,214
9ddd2261a136ef55ad424aa29f452aba,1,234,79.9,3,3,1,313
9ddeba30247103c327c3f3edbcb52438,1,278,49.0,2,2,1,212
9ddf3b3f87864dc1fa52163adc2656c3,1,288,28.9,2,1,1,211
9ddf65133a565679e0cc421ea83c4463,1,224,74.9,3,3,1,313
9de0b16c62505f864722033b66716925,1,155,64.8,4,2,1,412
9de338ee99d36625c47f605e36e158bb,1,225,19.9,3,1,1,311
9de471f333d264cb6e1971a6dbdfb073,1,229,163.9,3,4,1,314
9de6b994730e2b4b7c3aba2a457c26ff,1,175,30.49,4,1,1,411
9de7f50b02466f13000469a350111a53,1,163,119.9,4,4,1,414
9de824b81c9b29e8d9d08b658c88ca7b,1,212,17.0,3,1,1,311
9dea1bbfcae5c61163626b6100b62792,1,244,13.65,2,1,1,211
9deb06644beddb153128c7e13031e71e,1,306,27.0,1,1,1,111
9deb1526d0da566452e9a6aa71564dfd,1,153,198.9,4,5,1,415
9dec569f601fee3c623817ab3d57b844,1,121,359.0,4,5,1,415
9decc50daf3b6a88a11531bb1c5aeb4e,1,320,88.0,1,3,1,113
9def16803686e18372f7d1365d7d4521,1,326,471.8,1,5,1,115
9df04f123c465a98400fe9634cde1822,1,111,29.99,5,1,1,511
9df144eb05e04bb3839d711cb8ddb361,1,213,549.0,3,5,1,315
9df377601c20eda92b30f91d76204900,1,234,60.0,3,2,1,312
9df40345e23450e5b7edc053bea79399,1,137,64.0,4,2,1,412
9df5e9d57742af80256fe801cf7d8a20,1,92,29.0,5,1,1,511
9df662fbc5d5bf77a06b55709bdf25a2,1,169,39.5,4,1,1,411
9df783c5ccd1c3fdd2844dff2b00269d,1,189,65.0,3,2,1,312
9df94d0a6ae42aa6b479477c5422a850,1,78,24.87,5,1,1,511
9dfa3938efada35511a246f996186fa4,1,251,69.0,2,2,1,212
9dfb62ee308b7f4a584fc7d04315b75e,1,132,110.32,4,4,1,414
9dfb7929049455ca5ecd4b7d154b84f7,1,120,189.0,4,5,1,415
9dfcb42882951698dbe204fad100581e,1,215,9.8,3,1,1,311
9dfcc502727549f99c9f73dbd28b35e9,1,50,79.98,5,3,1,513
9dfd2269e72e12592282e9ebb1d02c5b,1,326,58.55,1,2,1,112
9dfe23c51c1758f1904a3fef4421b168,1,322,49.77,1,2,1,112
9dfef33f5812f001155860c7878690f4,1,355,422.0,1,5,1,115
9dfffbf5ae6ed8a0ba6958a4adb29c8b,1,219,224.0,3,5,1,315
9e0085bf8fb35ea83c31485d6893e63d,1,243,24.99,2,1,1,211
9e015efc544eff0109aea1077d8609fe,1,155,99.0,4,3,1,413
9e01f6be53237f4440f802e827e89e99,1,130,43.0,4,2,1,412
9e02284681e4eb5b4944deec87753d37,1,287,99.89,2,3,1,213
9e045597f4852b1a1f73b1703d8876ce,1,139,54.0,4,2,1,412
9e055296996902ac9c30c8803d9a62f7,1,150,90.0,4,3,1,413
9e066311b498f2311b3e21a6577fe238,1,57,144.5,5,4,1,514
9e092289dbc85a5311191378937ad0d9,1,90,90.0,5,3,1,513
9e09e0d9da7daf1871fbbe13d799a94e,1,323,75.0,1,3,1,113
9e0a06323b80f7efda812710f48c8b2c,1,91,79.9,5,3,1,513
9e0a97def9b986748f8d0b860a2e7782,1,97,29.9,5,1,1,511
9e0c06f4607e8d1c8b1bb5419446c5b9,1,108,66.39,5,2,1,512
9e0dff968418c421ca5a9e1f70a715da,1,258,262.5,2,5,1,215
9e0eeac859696f75506e2cd59bf7d407,1,285,72.4,2,3,1,213
9e0efa01550d20236dde6860fc1dd24f,1,151,14.99,4,1,1,411
9e0ffa36cf3c57436d1e82ebc4b6f27d,1,130,112.83,4,4,1,414
9e10a42bf2dbabb0454ee38fb1baf890,1,205,420.0,3,5,1,315
9e111e7c220010fb2693d4821c01a325,1,255,229.04,2,5,1,215
9e113fe180c2a124378508d3c1d39f61,1,192,99.0,3,3,1,313
9e11a15e61660b1f33f25a5b36729356,1,263,13.65,2,1,1,211
9e11a53a57f750f786cf63a2c4543b27,1,62,158.9,5,4,1,514
9e137723a49a338fce1be2437c2c779a,1,95,24.9,5,1,1,511
9e137e66bb4189d9537ed86be226200c,1,288,18.9,2,1,1,211
9e165c07189ceb3281283340fefa76c5,1,281,196.9,2,5,1,215
9e186910b95ff5d126d30d85ed39ff9f,1,149,79.9,4,3,1,413
9e1a887900d571126078e1c10e3d9cf1,1,177,95.0,3,3,1,313
9e1aa59675b1a4a28f87894dac4cf915,1,190,34.9,3,1,1,311
9e1adc983327a21caf4994549a00fd3b,1,286,21.9,2,1,1,211
9e1dfb17599bf0db24d2d85b06c492df,1,77,299.0,5,5,1,515
9e1f719fe5b17b9c51905fee6d6385c1,1,199,199.99,3,5,1,315
9e2121a00989633ec9900d09f21755ac,1,77,112.0,5,4,1,514
9e275671202bef53a3e531057fd9c485,1,66,539.0,5,5,1,515
9e276dafc829bc25bc2ca7aa3f6ba502,1,108,429.99,5,5,1,515
9e27b4bc0cf717bdaccf71305709db5e,1,60,45.0,5,2,1,512
9e27d2071b688512d1313394991ccac6,1,319,239.9,1,5,1,115
9e2b2b5613fe2b1868be992967ebee82,1,332,56.99,1,2,1,112
9e2c99c58eb12588795e939a6d1a0d68,1,239,53.99,2,2,1,212
9e2d25fe7a8c1c0eed7ab084b92958c0,1,153,74.99,4,3,1,413
9e2dcd5e9030986f0589e4db7b5c7987,1,163,81.9,4,3,1,413
9e2fe11825d4619743be82cee7c6531b,1,71,45.8,5,2,1,512
9e2ff0c00231a5708365202391fc83d9,1,188,148.0,3,4,1,314
9e3240b06a61c22ca74a37f945a3c21d,1,234,54.0,3,2,1,312
9e3296faf7fc550f8b36a9f6cbfc0b2f,1,84,199.9,5,5,1,515
9e338dc7cb2942199ea2b7cc9f86451a,1,112,25.9,5,1,1,511
9e344c9aa3405d4ff2e04cafb9d104aa,1,209,185.9,3,5,1,315
9e34a80e7b253af2ba1e258996dc3be3,1,290,150.0,2,4,1,214
9e36023ccfb1e439309efc920fb157b4,1,68,45.0,5,2,1,512
9e36bbbf93c3c8bb9b0a7efca22ec80b,1,299,24.5,2,1,1,211
9e371d5ada32ed008f057f5dc1356587,1,150,45.0,4,2,1,412
9e3a777e7dc83001d9e2abd7dc5a446f,1,302,85.0,1,3,1,113
9e3b0e8e372cb1b5bbe94f58905d9f7e,1,63,59.9,5,2,1,512
9e3b14f1565f39f2b963e041f3fef97a,1,67,116.9,5,4,1,514
9e3bcf897e1dae10edd3dcba509e0b01,1,59,97.59,5,3,1,513
9e3cac59332ea9fb653f78b4340d638c,1,305,49.9,1,2,1,112
9e3cc1906aa2db29c30aecb2d642a41d,1,244,149.7,2,4,1,214
9e3f0e5595744aeb0d95463af94df6b9,1,335,35.9,1,1,1,111
9e4159995424971423b98c4a8bc11529,1,246,99.8,2,3,1,213
9e4251942b07e2f74ebaaa07d62df0b8,1,76,14.9,5,1,1,511
9e42e11d74df0c7c820af9de1c45febd,1,227,33.0,3,1,1,311
9e45e105f9d3bbd65e327127e0a71a55,1,212,89.9,3,3,1,313
9e463686c30a09bb7b14325ec505e5f2,1,276,139.0,2,4,1,214
9e47811def6c1467905f6bbcd016d179,1,261,121.0,2,4,1,214
9e496be39289cedb58494ef74a1c8bb1,1,241,36.99,2,1,1,211
9e4accf95024aa6565ca1efcadb96752,1,159,96.0,4,3,1,413
9e4b2156054649b5c139134859b596dc,1,162,241.9,4,5,1,415
9e4b9c100c3b0bd37d6604be7c0e9758,1,198,79.99,3,3,1,313
9e4c1e8466ff1c0e9d7eaed108b74bdb,1,325,190.9,1,5,1,115
9e4c21635f640562de1a6976374fba03,1,339,38.4,1,1,1,111
9e4cec36a7f9294540b39950eade4190,1,264,104.49,2,3,1,213
9e4cffe6d5ed5cf8e03ceae1ff2c963e,1,189,37.0,3,1,1,311
9e506ab643a922808385ce4b235621f2,1,183,120.0,3,4,1,314
9e51005074429bed27517ef8cc329d9c,1,251,44.0,2,2,1,212
9e5348ce0ed09be19ca2f1505748a7a0,1,226,89.9,3,3,1,313
9e53fb0e13cd5d5f61fd0b8a3236ab93,1,87,98.69999999999999,5,3,1,513
9e561d96a1c1198ad3da93f9a164cf11,1,276,38.9,2,1,1,211
9e5663921908dcd140cf657688ef6a0b,1,75,179.9,5,5,1,515
9e59404a9868b5fdfe293667404c9a40,1,234,54.9,3,2,1,312
9e5b538cbc34e0a47723c4b0eb8ea6b0,1,330,13.99,1,1,1,111
9e5c0aa8fea0b95101919e8381480c75,1,191,94.0,3,3,1,313
9e5d94d522c5540c4fdffb0385e30024,1,336,210.9,1,5,1,115
9e5dba14616edd353e3e344705daebbc,1,115,284.8,4,5,1,415
9e5e6c3acbc7ee451dd52c0cddb575f4,1,261,74.89,2,3,1,213
9e5f250dedea7580e5bd8f1a3ffe013f,1,188,75.8,3,3,1,313
9e5fb44b38392e51b5fecabf840a2423,1,356,610.0,1,5,1,115
9e6022ed480820dc8af6062bca316538,1,131,56.0,4,2,1,412
9e622819d4b78a5bff0c1403a6bb9545,1,226,14.6,3,1,1,311
9e633ebecf3f54d6e2acf943e9431583,1,201,120.0,3,4,1,314
9e64844210fb67d64cd18cc97057c8f3,1,156,29.99,4,1,1,411
9e64f4be8f489777a028e0e37825f3a4,1,316,49.9,1,2,1,112
9e651745bfd1fd007bed5a7053561a82,1,328,74.9,1,3,1,113
9e663beb35e5b7bbe980b5768dbf0898,1,332,15.6,1,1,1,111
9e668a6c6727025c4edd53e57683d07a,1,93,114.9,5,4,1,514
9e669f3ab89dd4e2fd37ae56ee419623,1,134,180.4,4,5,1,415
9e66b89a58cb299d58bca3a8018476a6,1,58,8.8,5,1,1,511
9e68775971541ca8a79b6fce848e7aee,1,346,121.9,1,4,1,114
9e68d26d315d60419f3867d508294a99,1,134,96.0,4,3,1,413
9e69ceeece1f2884daf0c04cc96c5a6d,1,134,119.98,4,4,1,414
9e6a3ac8920c8489fe0c50efd711b597,1,207,59.9,3,2,1,312
9e6c26982325c087c8b96556876eeff6,1,286,60.0,2,2,1,212
9e6d4b608cf87fb6ba5ed111fffaf615,1,88,48.0,5,2,1,512
9e6e4184323d874594d3ca545a83afea,1,66,24.99,5,1,1,511
9e6f401fb647a9805100e0f3053bc295,1,227,192.99,3,5,1,315
9e6fc5bc922be463389f7ec3227dfef3,1,306,49.9,1,2,1,112
9e6fc65f490950a3f8855487b200069d,1,202,79.99,3,3,1,313
9e70789ce737e5164397d6b042883d48,1,353,146.99,1,4,1,114
9e710537bef55584ad51fda34ea24a45,1,232,27.9,3,1,1,311
9e7239922e75ab9bddd5474ba692ee34,1,72,230.0,5,5,1,515
9e72470a3139f0c9b6ea5d48a0007423,1,293,129.99,2,4,1,214
9e73f1852bb59ee9477c18dbe5f6cfb2,1,212,157.5,3,4,1,314
9e7453e2a414383f36e454635fa56a96,1,110,80.0,5,3,1,513
9e745e64aa72640b9745909228e2f428,1,87,43.98,5,2,1,512
9e7466ffcc437ea2ba3faacf9a422293,1,66,39.8,5,1,1,511
9e746868bfa9950b468496d66919449d,1,79,23.99,5,1,1,511
9e7549e4656b62a8623342de7d758093,1,340,129.8,1,4,1,114
9e76b8aaea52fb072b05612a28ef2d6b,1,149,79.9,4,3,1,413
9e76f3915edb389c53e9a959ad369793,1,311,129.99,1,4,1,114
9e7781907c97ba7937537a209098cb4c,1,239,30.0,2,1,1,211
9e77b88193d0da6a24156c12b698ade3,1,315,122.99,1,4,1,114
9e780269cf61547c13823805f8cd11ec,1,311,59.9,1,2,1,112
9e78d7203f16e145d531b06744ebbb4b,1,324,159.8,1,4,1,114
9e79849b10c23aea63950a2bcce3d34e,1,275,68.9,2,2,1,212
9e7aef9f78fa2e1ae37d51898c3ea692,1,274,202.8,2,5,1,215
9e7b0067b40b164e01731e084fbb595a,1,328,129.9,1,4,1,114
9e7b9dbc61cbf8abd1bcba0bb48f06af,1,216,235.0,3,5,1,315
9e7c7e14acda6865a5497caa58dc0748,1,188,258.1,3,5,1,315
9e7e0e529bf16fb940865ddc9b5fcad0,1,205,159.0,3,4,1,314
9e7f77462df10081f5a74cf47f88208d,1,68,199.99,5,5,1,515
9e80855aee7a17e3e214da66f7d1c08f,1,73,330.0,5,5,1,515
9e820807acc76b495c519f8034b74edc,1,148,189.99,4,5,1,415
9e823cb684444e4ff997099a6c110539,1,331,47.0,1,2,1,112
9e82cf36beca0850782cd83576572229,1,310,79.0,1,3,1,113
9e83427ceb9bad7f4949dfde22a517c9,1,199,22.5,3,1,1,311
9e8396345edb2e6a17ea3090995f2805,1,93,44.97,5,2,1,512
9e84ca21d685766b9f52ee1232c47e49,1,338,138.0,1,4,1,114
9e8520b8661e749a34c1150822d60704,1,171,89.0,4,3,1,413
9e855456330c62178e7652ed067e5247,1,137,198.0,4,5,1,415
9e870328ebfbde7f303af30a6529b9c2,1,272,149.0,2,4,1,214
9e878efb47ff116d7b89b5ee1fd23e11,1,205,62.0,3,2,1,312
9e88e74bfee837681103e3a79384a1e3,1,244,138.0,2,4,1,214
9e896005b47d42510d69930e898aec19,1,79,179.0,5,4,1,514
9e8b41f1b15a206516f61638824292ee,1,326,96.2,1,3,1,113
9e8e26fc9721e032f74d65f8fc2d3634,1,294,19.9,2,1,1,211
9e8e85c386f1a736db47e2011a46d24e,1,125,26.0,4,1,1,411
9e8e89f0379838e0075386e3c9fa16a5,1,91,63.9,5,2,1,512
9e9106b7e373b03f97600001045abae5,1,328,88.9,1,3,1,113
9e92bb3f6b409ced2b3a5923e781b1f2,1,216,115.0,3,4,1,314
9e94170c1a57f87d6d6ff89df634fef9,1,244,17.99,2,1,1,211
9e97aa135d7557140b2b0add376c8e3a,1,212,22.99,3,1,1,311
9e97fb9d05105a3429d68c118238b46a,1,100,18.49,5,1,1,511
9e98058daf211d4d993b00343d65d561,1,260,135.85,2,4,1,214
9e982f7d31d8939e683c1d1200db1cfa,1,127,69.0,4,2,1,412
9e990fe8ce4ff472d2bb21ca805546ee,1,259,81.9,2,3,1,213
9e993c9e1416294dcc04a232e1967375,1,315,99.0,1,3,1,113
9e993cc836a32a8e4c2ef494dbe8fca1,1,187,98.44,3,3,1,313
9e99ad9fed4105b7b7a6929bcfe9bfd0,1,327,119.9,1,4,1,114
9e9c80ed5dc9063a5d63e97572af2b9f,1,74,107.9,5,3,1,513
9e9d195416024b1dfa8f2905821bda8d,1,187,259.0,3,5,1,315
9e9e2a8949bc17bbcdeb154d907f411e,1,317,59.0,1,2,1,112
9e9f4bfe125e62860a21bab03d1b93b2,1,183,67.9,3,2,1,312
9e9fbb1d6cbfdccbd9ed74f223f4e478,1,163,90.0,4,3,1,413
9ea07065d974ed11af47d782daac5c6d,1,331,73.01,1,3,1,113
9ea088b1fcac9a7580a7b90d2bae2836,1,212,89.9,3,3,1,313
9ea0b9db4828c757028a52c558a2d411,1,213,112.0,3,4,1,314
9ea0ef24330ce0cc94e89c650070e735,1,327,35.9,1,1,1,111
9ea3a24352e23651b8da4c8e2cd4c919,1,128,10.0,4,1,1,411
9ea40717f597f2886a1e7aeb0e8207fb,1,217,180.0,3,5,1,315
9ea42707dbe037f4bb647720c5165939,1,129,102.9,4,3,1,413
9ea47dbf1a5c94202514353c6cde0e56,1,105,76.9,5,3,1,513
9ea47ed3724ac2103d891a0433d95de9,1,279,29.5,2,1,1,211
9ea4cd3819443c9b23090f8eb0fb3a47,1,156,149.9,4,4,1,414
9ea5189ea8097b1d2887448e0ae709d3,1,123,29.0,4,1,1,411
9ea564f5503fe30c80129f57f8376483,1,127,40.0,4,2,1,412
9ea611e7225d933c904726ab6d0cade4,1,176,29.9,4,1,1,411
9ea65227cfac84dd2778bc0315dd8f10,1,55,99.9,5,3,1,513
9ea77a6b6d8ee33337f12baa8ad25a27,1,328,24.5,1,1,1,111
9ea9a16f73f10a955723ed570c35f735,1,341,87.98,1,3,1,113
9ea9fbf686a2805408e35d894174ea6d,1,210,48.9,3,2,1,312
9eaa113edea5eaf8b815689d4dc05be9,1,250,412.0,2,5,1,215
9eac48e222d1760dea0deef88c965384,1,284,19.9,2,1,1,211
9eac6998ddb34984dc6d2b135897c6b2,1,342,89.9,1,3,1,113
9eac7b2b9a7ba680511b56a575ce250f,1,58,25.5,5,1,1,511
9eaca38be18096a01e0dd2ed123d9b0d,1,334,25.4,1,1,1,111
9eacbc4f4cf8272583b28dbca59e683b,1,206,550.0,3,5,1,315
9eace4aaefb287121cb1279571a3cbbf,1,329,146.0,1,4,1,114
9eae34bbd3a474ec5d07949ca7de67c0,1,343,225.98,1,5,1,115
9eae557da3b6f8a104640babe869ad5f,1,129,52.58,4,2,1,412
9eaed62db4e25ad2ac2fcdec58a8e6cc,2,203,446.9,3,5,2,325
9eaee1fe94e2155bde44087d299c0b9d,2,163,173.8,4,4,2,424
